Linux 6.8.0-101-generic (node2.xytuang-299835.e6897-pg0.utah.cloudlab.us) 	04/19/26 	_x86_64_	(56 CPU)

11:02:26        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil

11:03:05        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06    enp23s0f0np0 300728.00   8139.00 443396.19    782.60      0.00      0.00      0.00      3.63
11:03:06    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06    eno12399np0    107.00      5.00      6.94      0.83      0.00      0.00      2.00      0.00
11:03:06    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06        tunl0  12084.00   8137.00 418753.16    512.30      0.00      0.00      0.00      0.00
11:03:06    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
11:03:06    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06    calidf3b84ec6b9      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
11:03:06    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:06    califeb94a1384e   8136.00  12083.00    623.50 418918.30      0.00      0.00      0.00     34.32

11:03:06        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:07           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
11:03:07    enp23s0f0np0 343380.00   9252.00 506220.59    890.48      0.00      0.00      0.00      4.15
11:03:07    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:07    eno12399np0    344.00     15.00     25.29      2.74      0.00      0.00      2.00      0.00
11:03:07    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:07        tunl0  14050.00   9247.00 478095.34    582.95      0.00      0.00      0.00      0.00
11:03:07    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:07    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:07    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:07    calidf3b84ec6b9     13.00     13.00      2.62      5.29      0.00      0.00      0.00      0.00
11:03:07    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:07    califeb94a1384e   9246.00  14049.00    709.32 478287.36      0.00      0.00      0.00     39.18

11:03:07        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:08           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08    enp23s0f0np0 496648.00  13290.00 732084.16   1262.93      0.00      0.00      0.00      6.00
11:03:08    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08    eno12399np0    215.00     11.00     13.67      1.52      0.00      0.00      0.00      0.00
11:03:08    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08        tunl0  19867.00  13277.00 691376.82    820.35      0.00      0.00      0.00      0.00
11:03:08    califa14f7c081d      6.00      5.00      0.91      0.88      0.00      0.00      0.00      0.00
11:03:08    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08    calidf3b84ec6b9      1.00      1.00      0.06      0.21      0.00      0.00      0.00      0.00
11:03:08    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:08    califeb94a1384e  13276.00  19866.00   1001.81 691648.36      0.00      0.00      0.00     56.66

11:03:08        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:09           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:09    enp23s0f0np0 354698.00   9581.00 522932.03    921.07      0.00      0.00      0.00      4.28
11:03:09    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:09    eno12399np0    322.00     29.00     24.43      5.41      0.00      0.00      2.00      0.00
11:03:09    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:09        tunl0  13750.00   9580.00 493841.07    602.92      0.00      0.00      0.00      0.00
11:03:09    califa14f7c081d      9.00     10.00      0.78      1.92      0.00      0.00      0.00      0.00
11:03:09    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:09    cali707a268ff9b     13.00     12.00      2.56      4.94      0.00      0.00      0.00      0.00
11:03:09    calidf3b84ec6b9     13.00     12.00      2.62      5.09      0.00      0.00      0.00      0.00
11:03:09    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:09    califeb94a1384e   9579.00  13737.00    733.85 494024.04      0.00      0.00      0.00     40.47

11:03:09        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:10    enp23s0f0np0 257191.00   6910.00 379223.62    665.99      0.00      0.00      0.00      3.11
11:03:10    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:10    eno12399np0    163.00      3.00     10.13      0.70      0.00      0.00      0.00      0.00
11:03:10    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:10        tunl0  10566.00   6909.00 358160.15    436.50      0.00      0.00      0.00      0.00
11:03:10    califa14f7c081d      4.00      5.00      0.75      0.88      0.00      0.00      0.00      0.00
11:03:10    calie519df70ce6      2.00      2.00      0.08      0.08      0.00      0.00      0.00      0.00
11:03:10    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:10    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:10    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
11:03:10    califeb94a1384e   6908.00  10565.00    530.91 358304.53      0.00      0.00      0.00     29.35

11:03:10        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:11           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
11:03:11    enp23s0f0np0 257516.00   6838.00 379722.33    657.95      0.00      0.00      0.00      3.11
11:03:11    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:11    eno12399np0    263.00     14.00     20.44      2.68      0.00      0.00      0.00      0.00
11:03:11    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:11        tunl0   9977.00   6838.00 358601.65    430.91      0.00      0.00      0.00      0.00
11:03:11    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:11    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:11    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:11    calidf3b84ec6b9     13.00     13.00      2.62      5.19      0.00      0.00      0.00      0.00
11:03:11    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:11    califeb94a1384e   6837.00   9976.00    524.34 358737.98      0.00      0.00      0.00     29.39

11:03:11        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:12           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12    enp23s0f0np0 308462.00   8515.00 454771.15    800.57      0.00      0.00      0.00      3.73
11:03:12    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12    eno12399np0    167.00      6.00     10.36      0.89      0.00      0.00      2.00      0.00
11:03:12    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12        tunl0  12582.00   8515.00 429504.09    517.84      0.00      0.00      0.00      0.00
11:03:12    califa14f7c081d     10.00      9.00      1.31      1.26      0.00      0.00      0.00      0.00
11:03:12    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12    cali707a268ff9b      2.00      2.00      0.13      0.47      0.00      0.00      0.00      0.00
11:03:12    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:12    califeb94a1384e   8514.00  12579.00    634.21 429675.56      0.00      0.00      0.00     35.20

11:03:12        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:13           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:13    enp23s0f0np0 306638.00   8499.00 451849.07    809.85      0.00      0.00      0.00      3.70
11:03:13    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:13    eno12399np0    109.00     17.00     11.41      3.00      0.00      0.00      0.00      0.00
11:03:13    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:13        tunl0  12881.00   8498.00 426750.38    527.61      0.00      0.00      0.00      0.00
11:03:13    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:13    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:13    cali707a268ff9b      3.00      2.00      0.32      0.25      0.00      0.00      0.00      0.00
11:03:13    calidf3b84ec6b9     13.00     12.00      2.62      5.13      0.00      0.00      0.00      0.00
11:03:13    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:13    califeb94a1384e   8497.00  12878.00    643.74 426926.17      0.00      0.00      0.00     34.97

11:03:13        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14    enp23s0f0np0 239758.00   6540.00 353273.06    612.38      0.00      0.00      0.00      2.89
11:03:14    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14    eno12399np0    177.00      4.00     10.94      0.76      0.00      0.00      2.00      0.00
11:03:14    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14        tunl0   9838.00   6544.00 333878.40    395.46      0.00      0.00      0.00      0.00
11:03:14    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
11:03:14    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:14    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
11:03:14    califeb94a1384e   6552.00   9851.00    485.45 334426.17      0.00      0.00      0.00     27.40

11:03:14        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:15           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:15    enp23s0f0np0  36125.00    924.00  53209.61     90.06      0.00      0.00      0.00      0.44
11:03:15    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:15    eno12399np0    131.00     14.00     12.98      2.72      0.00      0.00      2.00      0.00
11:03:15    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:15        tunl0   1289.00    919.00  49999.38     59.12      0.00      0.00      0.00      0.00
11:03:15    califa14f7c081d      3.00      3.00      0.22      0.79      0.00      0.00      0.00      0.00
11:03:15    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:15    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:15    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
11:03:15    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
11:03:15    califeb94a1384e    909.00   1274.00     71.05  49603.59      0.00      0.00      0.00      4.06

11:03:15        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:16           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:16    enp23s0f0np0  85104.00   2598.00 125505.48    251.61      0.00      0.00      0.00      1.03
11:03:16    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:16    eno12399np0    177.00      7.00     11.32      0.94      0.00      0.00      0.00      0.00
11:03:16    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:16        tunl0   3797.00   2596.00 118550.81    165.26      0.00      0.00      0.00      0.00
11:03:16    califa14f7c081d      4.00      5.00      0.75      0.88      0.00      0.00      0.00      0.00
11:03:16    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:16    cali707a268ff9b      1.00      1.00      0.06      0.23      0.00      0.00      0.00      0.00
11:03:16    calidf3b84ec6b9      1.00      1.00      0.06      0.43      0.00      0.00      0.00      0.00
11:03:16    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:16    califeb94a1384e   2602.00   3805.00    201.30 118603.19      0.00      0.00      0.00      9.72

11:03:16        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:17           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
11:03:17    enp23s0f0np0 492750.00  13194.00 726628.68   1271.17      0.00      0.00      0.00      5.95
11:03:17    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:17    eno12399np0    191.00     16.00     16.22      2.81      0.00      0.00      2.00      0.00
11:03:17    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:17        tunl0  18192.00  13197.00 686169.19    833.24      0.00      0.00      0.00      0.00
11:03:17    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:17    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:17    cali707a268ff9b      1.00      1.00      0.06      0.23      0.00      0.00      0.00      0.00
11:03:17    calidf3b84ec6b9     14.00     13.00      2.68      5.19      0.00      0.00      0.00      0.00
11:03:17    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:17    califeb94a1384e  13202.00  18196.00   1014.00 686672.60      0.00      0.00      0.00     56.25

11:03:17        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:18           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18    enp23s0f0np0 285427.00   8043.00 420835.37    770.03      0.00      0.00      1.00      3.45
11:03:18    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18    eno12399np0    195.00     13.00     12.64      1.75      0.00      0.00      1.00      0.00
11:03:18    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18        tunl0  11046.00   8030.00 397419.17    501.69      0.00      0.00      0.00      0.00
11:03:18    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
11:03:18    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18    cali707a268ff9b      4.00      3.00      0.39      0.46      0.00      0.00      0.00      0.00
11:03:18    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:18    califeb94a1384e   8023.00  11036.00    611.03 397314.66      0.00      0.00      0.00     32.55

11:03:18        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:19           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19    enp23s0f0np0 180103.00   5010.00 265537.33    476.90      0.00      0.00      0.00      2.18
11:03:19    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19    eno12399np0    294.00     14.00     22.22      2.68      0.00      0.00      0.00      0.00
11:03:19    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19        tunl0   6804.00   5009.00 250757.01    310.50      0.00      0.00      0.00      0.00
11:03:19    califa14f7c081d      7.00      8.00      0.61      1.23      0.00      0.00      0.00      0.00
11:03:19    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19    calidf3b84ec6b9     13.00     12.00      2.62      5.09      0.00      0.00      0.00      0.00
11:03:19    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:19    califeb94a1384e   5008.00   6803.00    378.93 250849.96      0.00      0.00      0.00     20.55

11:03:19        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20    enp23s0f0np0     13.00     10.00      1.42      1.03      0.00      0.00      0.00      0.00
11:03:20    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20    eno12399np0    326.00      4.00     19.77      0.76      0.00      0.00      2.00      0.00
11:03:20    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20        tunl0     13.00     10.00      0.98      0.70      0.00      0.00      0.00      0.00
11:03:20    califa14f7c081d      5.00      4.00      0.82      0.92      0.00      0.00      0.00      0.00
11:03:20    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:20    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
11:03:20    califeb94a1384e      9.00     12.00      0.79      1.09      0.00      0.00      0.00      0.00

11:03:20        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:21           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
11:03:21    enp23s0f0np0 214488.00   6223.00 316290.23    595.75      0.00      0.00      0.00      2.59
11:03:21    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:21    eno12399np0    147.00     13.00     13.61      2.62      0.00      0.00      0.00      0.00
11:03:21    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:21        tunl0   9562.00   6223.00 298762.16    389.13      0.00      0.00      0.00      0.00
11:03:21    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:21    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:21    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:21    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
11:03:21    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:21    califeb94a1384e   6222.00   9561.00    474.16 298892.82      0.00      0.00      0.00     24.49

11:03:21        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:22           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    enp23s0f0np0 470393.00  13280.00 693654.23   1270.05      0.00      0.00      0.00      5.68
11:03:22    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    eno12399np0    237.00      4.00     14.46      0.76      0.00      0.00      2.00      0.00
11:03:22    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22        tunl0  18973.00  13277.00 655111.84    829.00      0.00      0.00      0.00      0.00
11:03:22    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
11:03:22    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:22    califeb94a1384e  13276.00  18972.00   1010.47 655371.17      0.00      0.00      0.00     53.69

11:03:22        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:23           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23    enp23s0f0np0 427953.00  11376.00 631035.48   1094.12      0.00      0.00      0.00      5.17
11:03:23    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23    eno12399np0    279.00     15.00     21.42      2.79      0.00      0.00      1.00      0.00
11:03:23    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23        tunl0  16163.00  11376.00 595914.89    716.40      0.00      0.00      0.00      0.00
11:03:23    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:23    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23    calidf3b84ec6b9     12.00     13.00      2.56      5.20      0.00      0.00      0.00      0.00
11:03:23    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:23    califeb94a1384e  11375.00  16162.00    871.88 596135.80      0.00      0.00      0.00     48.84

11:03:23        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:24           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:24    enp23s0f0np0 345364.00   9799.00 509021.00    931.11      0.00      0.00      0.00      4.17
11:03:24    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:24    eno12399np0    225.00     21.00     14.37      3.62      0.00      0.00      0.00      0.00
11:03:24    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:24        tunl0  13819.00   9799.00 480717.56    605.75      0.00      0.00      0.00      0.00
11:03:24    califa14f7c081d      7.00      8.00      0.99      1.67      0.00      0.00      0.00      0.00
11:03:24    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:24    cali707a268ff9b     14.00     13.00      2.62      5.04      0.00      0.00      0.00      0.00
11:03:24    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:24    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
11:03:24    califeb94a1384e   9798.00  13805.00    739.67 480901.38      0.00      0.00      0.00     39.40

11:03:24        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:25           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:25    enp23s0f0np0 171751.00   4737.00 253205.72    455.57      0.00      0.00      0.00      2.07
11:03:25    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:25    eno12399np0    201.00     15.00     16.87      2.74      0.00      0.00      2.00      0.00
11:03:25    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:25        tunl0   6857.00   4735.00 239129.45    298.20      0.00      0.00      0.00      0.00
11:03:25    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:25    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:25    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:25    calidf3b84ec6b9     12.00     12.00      2.56      5.20      0.00      0.00      0.00      0.00
11:03:25    cali0a62d08c15c      6.00      7.00      0.49      0.73      0.00      0.00      0.00      0.00
11:03:25    califeb94a1384e   4734.00   6855.00    362.89 239222.90      0.00      0.00      0.00     19.60

11:03:25        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:26           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    enp23s0f0np0 214677.00   5779.00 316491.92    554.98      0.00      0.00      0.00      2.59
11:03:26    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    eno12399np0    193.00      9.00     12.00      1.18      0.00      0.00      2.00      0.00
11:03:26    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26        tunl0   8494.00   5776.00 298893.67    362.84      0.00      0.00      0.00      0.00
11:03:26    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
11:03:26    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:26    califeb94a1384e   5775.00   8493.00    441.76 299009.72      0.00      0.00      0.00     24.49

11:03:26        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
11:03:27           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
11:03:27    enp23s0f0np0 257638.00   6350.00 379925.72    616.85      0.00      0.00      0.00      3.11
11:03:27    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:27    eno12399np0    143.00     14.00     13.37      2.68      0.00      0.00      0.00      0.00
11:03:27    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:27        tunl0   9510.00   6349.00 358771.00    405.98      0.00      0.00      0.00      0.00
11:03:27    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
11:03:27    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:03:27    cali707a268ff9b      1.00      1.00      0.06      0.28      0.00      0.00      0.00      0.00
11:03:27    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
