Linux 6.8.0-101-generic (node2.xytuang-299835.e6897-pg0.utah.cloudlab.us) 	04/19/26 	_x86_64_	(56 CPU)

10:35:17        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:50    cali0a62d08c15c      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
10:35:50    cali63e5c534e8f   5741.00   8944.00    422.96 302527.37      0.00      0.00      0.00     24.78

10:35:50        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:51           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:35:51    enp23s0f0np0  92699.00   2411.00 136658.20    246.43      0.00      0.00      0.00      1.12
10:35:51    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:51    eno12399np0    219.00     18.00     18.08      3.01      0.00      0.00      0.00      0.00
10:35:51    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:51        tunl0   3986.00   2419.00 129095.97    166.78      0.00      0.00      0.00      0.00
10:35:51    califa14f7c081d      8.00      9.00      0.71      1.30      0.00      0.00      0.00      0.00
10:35:51    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:51    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:51    calidf3b84ec6b9     14.00     13.00      2.68      5.36      0.00      0.00      0.00      0.00
10:35:51    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:51    cali63e5c534e8f   2425.00   3988.00    200.25 129276.09      0.00      0.00      0.00     10.59

10:35:51        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:52           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:52    enp23s0f0np0 510159.00  13049.00 752152.67   1251.21      0.00      0.00      0.00      6.16
10:35:52    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:52    eno12399np0    282.00     20.00     17.84      3.69      0.00      0.00      2.00      0.00
10:35:52    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:52        tunl0  21758.00  13041.00 710391.56    817.54      0.00      0.00      0.00      0.00
10:35:52    califa14f7c081d      5.00      7.00      0.85      1.58      0.00      0.00      0.00      0.00
10:35:52    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:52    cali707a268ff9b     13.00     12.00      2.56      4.94      0.00      0.00      0.00      0.00
10:35:52    calidf3b84ec6b9      3.00      2.00      0.33      0.28      0.00      0.00      0.00      0.00
10:35:52    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:52    cali63e5c534e8f  13033.00  21742.00    995.33 710558.32      0.00      0.00      0.00     58.21

10:35:52        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:53           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53    enp23s0f0np0 472776.00  11832.00 696975.83   1149.12      0.00      0.00      0.00      5.71
10:35:53    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53    eno12399np0    232.00     14.00     18.59      2.68      0.00      0.00      0.00      0.00
10:35:53    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53        tunl0  19253.00  11825.00 658247.00    755.37      0.00      0.00      0.00      0.00
10:35:53    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
10:35:53    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53    calidf3b84ec6b9     13.00     12.00      2.62      5.10      0.00      0.00      0.00      0.00
10:35:53    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:53    cali63e5c534e8f  11824.00  19252.00    916.99 658510.15      0.00      0.00      0.00     53.95

10:35:53        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:54           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:54    enp23s0f0np0 257700.00   6851.00 379985.72    660.59      0.00      0.00      0.00      3.11
10:35:54    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:54    eno12399np0    136.00     10.00      9.20      1.43      0.00      0.00      2.00      0.00
10:35:54    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:54        tunl0  11176.00   6851.00 358910.48    433.11      0.00      0.00      0.00      0.00
10:35:54    califa14f7c081d      6.00      5.00      0.88      0.93      0.00      0.00      0.00      0.00
10:35:54    calie519df70ce6      1.00      1.00      0.06      0.19      0.00      0.00      0.00      0.00
10:35:54    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:54    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:54    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:35:54    cali63e5c534e8f   6850.00  11174.00    526.73 359063.02      0.00      0.00      0.00     29.41

10:35:54        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:55           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:55    enp23s0f0np0  42585.00   1216.00  62740.09    116.33      0.00      0.00      0.00      0.51
10:35:55    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:55    eno12399np0    350.00     17.00     25.82      2.88      0.00      0.00      0.00      0.00
10:35:55    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:55        tunl0   1953.00   1216.00  59262.79     75.96      0.00      0.00      0.00      0.00
10:35:55    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
10:35:55    calie519df70ce6      1.00      1.00      0.06      0.19      0.00      0.00      0.00      0.00
10:35:55    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:55    calidf3b84ec6b9     15.00     14.00      2.75      5.53      0.00      0.00      0.00      0.00
10:35:55    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
10:35:55    cali63e5c534e8f   1215.00   1951.00     92.53  59289.23      0.00      0.00      0.00      4.86

10:35:55        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:56    enp23s0f0np0     38.00     32.00     23.19      5.47      0.00      0.00      0.00      0.00
10:35:56    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:56    eno12399np0    281.00     19.00     31.61      1.98      0.00      0.00      0.00      0.00
10:35:56    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:56        tunl0     23.00     15.00      2.03      3.05      0.00      0.00      0.00      0.00
10:35:56    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
10:35:56    calie519df70ce6      3.00      2.00      0.31      0.25      0.00      0.00      0.00      0.00
10:35:56    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:35:56    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:56    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:56    cali63e5c534e8f     14.00     19.00      3.21      1.80      0.00      0.00      0.00      0.00

10:35:56        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:57           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57    enp23s0f0np0     19.00     16.00      1.98      1.48      0.00      0.00      0.00      0.00
10:35:57    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57    eno12399np0    343.00     16.00     25.71      2.81      0.00      0.00      2.00      0.00
10:35:57    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57        tunl0     17.00     14.00      1.17      0.89      0.00      0.00      0.00      0.00
10:35:57    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
10:35:57    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57    calidf3b84ec6b9     15.00     14.00      2.75      5.84      0.00      0.00      0.00      0.00
10:35:57    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:57    cali63e5c534e8f     13.00     16.00      1.03      1.33      0.00      0.00      0.00      0.00

10:35:57        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:58           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58    enp23s0f0np0     12.00      9.00      1.31      0.93      0.00      0.00      0.00      0.00
10:35:58    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58    eno12399np0    233.00      4.00     14.22      0.76      0.00      0.00      2.00      0.00
10:35:58    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58        tunl0     12.00      9.00      0.91      0.63      0.00      0.00      0.00      0.00
10:35:58    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
10:35:58    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58    calidf3b84ec6b9      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
10:35:58    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:58    cali63e5c534e8f      8.00     11.00      0.71      1.00      0.00      0.00      0.00      0.00

10:35:58        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:35:59           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:59    enp23s0f0np0     19.00     12.00      2.27      3.16      0.00      0.00      0.00      0.00
10:35:59    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:59    eno12399np0    266.00     17.00     20.68      3.00      0.00      0.00      0.00      0.00
10:35:59    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:59        tunl0     18.00     10.00      1.59      2.68      0.00      0.00      0.00      0.00
10:35:59    califa14f7c081d      7.00      8.00      0.61      1.23      0.00      0.00      0.00      0.00
10:35:59    calie519df70ce6      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
10:35:59    cali707a268ff9b      1.00      1.00      0.06      0.26      0.00      0.00      0.00      0.00
10:35:59    calidf3b84ec6b9     15.00     14.00      2.87      5.32      0.00      0.00      0.00      0.00
10:35:59    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:35:59    cali63e5c534e8f      9.00     16.00      2.76      1.50      0.00      0.00      0.00      0.00

10:35:59        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:00           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00    enp23s0f0np0     15.00     14.00      1.58      1.39      0.00      0.00      0.00      0.00
10:36:00    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00    eno12399np0    241.00      7.00     14.70      0.98      0.00      0.00      2.00      0.00
10:36:00    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00        tunl0     15.00     14.00      1.08      0.92      0.00      0.00      0.00      0.00
10:36:00    califa14f7c081d      7.00      7.00      0.98      1.01      0.00      0.00      0.00      0.00
10:36:00    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:00    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
10:36:00    cali63e5c534e8f     19.00     21.00      1.60      1.79      0.00      0.00      0.00      0.00

10:36:00        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:01           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01    enp23s0f0np0     17.00     17.00      1.95      1.72      0.00      0.00      0.00      0.00
10:36:01    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01    eno12399np0    150.00     16.00     14.17      2.99      0.00      0.00      0.00      0.00
10:36:01    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01        tunl0     16.00     16.00      1.23      1.12      0.00      0.00      0.00      0.00
10:36:01    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
10:36:01    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
10:36:01    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:01    cali63e5c534e8f     15.00     15.00      1.29      1.38      0.00      0.00      0.00      0.00

10:36:01        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:02           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02    enp23s0f0np0     18.00     13.00      2.09      3.27      0.00      0.00      0.00      0.00
10:36:02    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02    eno12399np0    129.00      7.00      8.50      0.94      0.00      0.00      2.00      0.00
10:36:02    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02        tunl0     18.00     12.00      1.50      2.79      0.00      0.00      0.00      0.00
10:36:02    califa14f7c081d      5.00      5.00      0.82      0.88      0.00      0.00      0.00      0.00
10:36:02    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02    calidf3b84ec6b9      1.00      1.00      0.06      0.43      0.00      0.00      0.00      0.00
10:36:02    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:02    cali63e5c534e8f     11.00     17.00      2.90      1.67      0.00      0.00      0.00      0.00

10:36:02        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:03           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03    enp23s0f0np0     15.00     13.00      1.65      1.34      0.00      0.00      0.00      0.00
10:36:03    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03    eno12399np0    259.00     14.00     20.18      2.68      0.00      0.00      0.00      0.00
10:36:03    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03        tunl0     15.00     13.00      1.15      0.91      0.00      0.00      0.00      0.00
10:36:03    califa14f7c081d      2.00      2.00      0.12      0.73      0.00      0.00      0.00      0.00
10:36:03    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03    calidf3b84ec6b9     13.00     12.00      2.62      5.10      0.00      0.00      0.00      0.00
10:36:03    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:03    cali63e5c534e8f     12.00     14.00      1.03      1.29      0.00      0.00      0.00      0.00

10:36:03        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:04           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04    enp23s0f0np0     18.00     14.00      2.60      1.89      0.00      0.00      0.00      0.00
10:36:04    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04    eno12399np0    246.00      8.00     15.33      1.30      0.00      0.00      0.00      0.00
10:36:04    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04        tunl0     12.00      8.00      0.92      0.58      0.00      0.00      0.00      0.00
10:36:04    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
10:36:04    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:04    cali0a62d08c15c      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
10:36:04    cali63e5c534e8f      7.00     11.00      0.64      1.01      0.00      0.00      0.00      0.00

10:36:04        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:05           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:05    enp23s0f0np0     42.00     27.00      4.18      4.61      0.00      0.00      0.00      0.00
10:36:05    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:05    eno12399np0    206.00     14.00     17.07      2.72      0.00      0.00      2.00      0.00
10:36:05    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:05        tunl0     41.00     25.00      2.75      3.61      0.00      0.00      0.00      0.00
10:36:05    califa14f7c081d      3.00      3.00      0.22      0.79      0.00      0.00      0.00      0.00
10:36:05    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:05    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:05    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
10:36:05    cali0a62d08c15c      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
10:36:05    cali63e5c534e8f     24.00     40.00      3.90      3.24      0.00      0.00      0.00      0.00

10:36:05        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    enp23s0f0np0     18.00     17.00      6.76      1.71      0.00      0.00      0.00      0.00
10:36:06    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    eno12399np0    243.00      3.00     14.81      0.70      0.00      0.00      2.00      0.00
10:36:06    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06        tunl0     14.00     12.00      1.14      0.90      0.00      0.00      0.00      0.00
10:36:06    califa14f7c081d      4.00      5.00      0.75      0.88      0.00      0.00      0.00      0.00
10:36:06    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:06    cali63e5c534e8f     11.00     13.00      1.02      1.26      0.00      0.00      0.00      0.00

10:36:06        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:07           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:07    enp23s0f0np0     25.00      9.00      6.84      0.93      0.00      0.00      0.00      0.00
10:36:07    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:07    eno12399np0    113.00     29.00     12.33      5.41      0.00      0.00      0.00      0.00
10:36:07    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:07        tunl0     25.00      9.00      6.01      0.63      0.00      0.00      0.00      0.00
10:36:07    califa14f7c081d      4.00      4.00      0.28      1.42      0.00      0.00      0.00      0.00
10:36:07    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:07    cali707a268ff9b     13.00     12.00      2.56      5.07      0.00      0.00      0.00      0.00
10:36:07    calidf3b84ec6b9     12.00     13.00      2.56      5.29      0.00      0.00      0.00      0.00
10:36:07    cali0a62d08c15c      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:36:07    cali63e5c534e8f      8.00     11.00      0.71      0.99      0.00      0.00      0.00      0.00

10:36:07        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:08           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:08    enp23s0f0np0     20.00     14.00      2.39      3.33      0.00      0.00      0.00      0.00
10:36:08    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:08    eno12399np0    307.00      5.00     18.82      0.83      0.00      0.00      2.00      0.00
10:36:08    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:08        tunl0     19.00     12.00      1.59      2.79      0.00      0.00      0.00      0.00
10:36:08    califa14f7c081d      4.00      5.00      0.75      0.88      0.00      0.00      0.00      0.00
10:36:08    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:08    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:36:08    calidf3b84ec6b9      1.00      1.00      0.06      0.31      0.00      0.00      0.00      0.00
10:36:08    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:08    cali63e5c534e8f     11.00     17.00      2.90      1.56      0.00      0.00      0.00      0.00

10:36:08        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:09           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09    enp23s0f0np0     12.00      9.00      1.31      0.93      0.00      0.00      0.00      0.00
10:36:09    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09    eno12399np0    207.00     14.00     17.12      2.68      0.00      0.00      0.00      0.00
10:36:09    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09        tunl0     12.00      9.00      0.92      0.63      0.00      0.00      0.00      0.00
10:36:09    califa14f7c081d      7.00      7.00      0.61      1.17      0.00      0.00      0.00      0.00
10:36:09    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09    calidf3b84ec6b9     13.00     12.00      2.62      5.09      0.00      0.00      0.00      0.00
10:36:09    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:09    cali63e5c534e8f      8.00     11.00      0.71      1.01      0.00      0.00      0.00      0.00

10:36:09        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:10    enp23s0f0np0     24.00     20.00      2.59      1.85      0.00      0.00      0.00      0.00
10:36:10    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:10    eno12399np0    247.00      6.00     15.04      0.89      0.00      0.00      2.00      0.00
10:36:10    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:10        tunl0     23.00     19.00      1.65      1.16      0.00      0.00      0.00      0.00
10:36:10    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
10:36:10    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:10    cali707a268ff9b      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:36:10    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:10    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
10:36:10    cali63e5c534e8f     18.00     21.00      1.37      1.67      0.00      0.00      0.00      0.00

10:36:10        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:11           lo     40.00     40.00      5.25      5.25      0.00      0.00      0.00      0.00
10:36:11    enp23s0f0np0 302902.00   8739.00 446452.99    849.53      0.00      0.00      0.00      3.66
10:36:11    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:11    eno12399np0    169.00     14.00     14.96      2.68      0.00      0.00      0.00      0.00
10:36:11    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:11        tunl0  15287.00   8762.00 422009.24    560.58      0.00      0.00      0.00      0.00
10:36:11    califa14f7c081d      7.00      7.00      0.61      1.17      0.00      0.00      0.00      0.00
10:36:11    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:11    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:11    calidf3b84ec6b9     13.00     13.00      2.62      5.22      0.00      0.00      0.00      0.00
10:36:11    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:11    cali63e5c534e8f   8881.00  15493.00    689.78 425949.68      0.00      0.00      0.00     34.89

10:36:11        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:36:12           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:12    enp23s0f0np0 1365031.00  38148.00 2011863.47   3613.43      0.00      0.00      0.00     16.48
10:36:12    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:12    eno12399np0    291.00      5.00     17.64      0.82      0.00      0.00      0.00      0.00
10:36:12    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:12        tunl0  64288.00  38121.00 1900267.55   2345.44      0.00      0.00      0.00      0.00
10:36:12    califa14f7c081d      5.00      4.00      0.82      0.82      0.00      0.00      0.00      0.00
10:36:12    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:12    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:36:12    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
