Linux 6.8.0-101-generic (node2.xytuang-299835.e6897-pg0.utah.cloudlab.us) 	04/19/26 	_x86_64_	(56 CPU)

10:09:07        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:09    califa14f7c081d      6.00      6.00      0.55      0.51      0.00      0.00      0.00      0.00
10:10:09    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:09    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:09    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:09    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:09    cali70c1a606868   1309.00   1335.00    392.38    431.89      0.00      0.00      0.00      0.04

10:10:09        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:10    enp23s0f0np0   1290.00   1315.00    441.66    417.31      0.00      0.00      0.00      0.00
10:10:10    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:10    eno12399np0    335.00     18.00     25.56      3.48      0.00      0.00      2.00      0.00
10:10:10    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:10        tunl0   1290.00   1305.00    398.83    373.14      0.00      0.00      0.00      0.00
10:10:10    califa14f7c081d      6.00      7.00      0.91      1.61      0.00      0.00      0.00      0.00
10:10:10    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:10    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:10    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
10:10:10    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:10:10    cali70c1a606868   1304.00   1289.00    390.93    416.40      0.00      0.00      0.00      0.03

10:10:10        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:11           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:10:11    enp23s0f0np0   1277.00   1306.00    442.38    420.24      0.00      0.00      0.00      0.00
10:10:11    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:11    eno12399np0    174.00      5.00     10.65      0.60      0.00      0.00      0.00      0.00
10:10:11    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:11        tunl0   1277.00   1293.00    399.98    376.21      0.00      0.00      0.00      0.00
10:10:11    califa14f7c081d      6.00      6.00      0.55      0.51      0.00      0.00      0.00      0.00
10:10:11    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:11    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:11    calidf3b84ec6b9      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
10:10:11    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:11    cali70c1a606868   1292.00   1276.00    393.84    417.37      0.00      0.00      0.00      0.03

10:10:11        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:12           lo      4.00      4.00      0.20      0.20      0.00      0.00      0.00      0.00
10:10:12    enp23s0f0np0   1280.00   1305.00    441.59    417.02      0.00      0.00      0.00      0.00
10:10:12    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:12    eno12399np0    293.00     24.00     23.35      3.87      0.00      0.00      0.00      0.00
10:10:12    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:12        tunl0   1276.00   1286.00    398.21    372.15      0.00      0.00      0.00      0.00
10:10:12    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
10:10:12    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:12    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:12    calidf3b84ec6b9     15.00     14.00      2.75      5.78      0.00      0.00      0.00      0.00
10:10:12    cali0a62d08c15c      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:10:12    cali70c1a606868   1285.00   1274.00    389.68    415.37      0.00      0.00      0.00      0.03

10:10:12        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:13           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13    enp23s0f0np0   1285.00   1355.00    453.69    432.15      0.00      0.00      0.00      0.00
10:10:13    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13    eno12399np0    221.00      1.00     13.10      0.06      0.00      0.00      2.00      0.00
10:10:13    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13        tunl0   1283.00   1339.00    410.82    386.39      0.00      0.00      0.00      0.00
10:10:13    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:13    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13    calidf3b84ec6b9      1.00      1.00      0.06      0.21      0.00      0.00      0.00      0.00
10:10:13    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:13    cali70c1a606868   1338.00   1282.00    404.64    428.29      0.00      0.00      0.00      0.04

10:10:13        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:14    enp23s0f0np0   1283.00   1312.00    440.38    420.12      0.00      0.00      0.00      0.00
10:10:14    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:14    eno12399np0    299.00     25.00     23.95      4.00      0.00      0.00      2.00      0.00
10:10:14    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:14        tunl0   1280.00   1289.00    397.45    375.46      0.00      0.00      0.00      0.00
10:10:14    califa14f7c081d      7.00      6.00      0.94      1.60      0.00      0.00      0.00      0.00
10:10:14    calie519df70ce6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
10:10:14    cali707a268ff9b      1.00      1.00      0.06      0.26      0.00      0.00      0.00      0.00
10:10:14    calidf3b84ec6b9     17.00     15.00      2.98      5.81      0.00      0.00      0.00      0.00
10:10:14    cali0a62d08c15c      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
10:10:14    cali70c1a606868   1288.00   1277.00    393.03    414.43      0.00      0.00      0.00      0.03

10:10:14        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:15           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15    enp23s0f0np0   1266.00   1247.00    436.36    402.80      0.00      0.00      0.00      0.00
10:10:15    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15    eno12399np0    273.00      1.00     16.00      0.06      0.00      0.00      0.00      0.00
10:10:15    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15        tunl0   1259.00   1228.00    389.10    360.31      0.00      0.00      0.00      0.00
10:10:15    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:15    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:15    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:10:15    cali70c1a606868   1234.00   1267.00    377.65    406.94      0.00      0.00      0.00      0.03

10:10:15        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:16           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16    enp23s0f0np0   1303.00   1333.00    456.08    430.31      0.00      0.00      0.00      0.00
10:10:16    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16    eno12399np0    239.00     17.00     20.21      3.38      0.00      0.00      4.00      0.00
10:10:16    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16        tunl0   1294.00   1315.00    412.11    385.13      0.00      0.00      0.00      0.00
10:10:16    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
10:10:16    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
10:10:16    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:16    cali70c1a606868   1314.00   1293.00    403.06    429.73      0.00      0.00      0.00      0.04

10:10:16        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:17           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:10:17    enp23s0f0np0   1190.00   1242.00    416.31    396.74      0.00      0.00      1.00      0.00
10:10:17    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:17    eno12399np0    289.00      4.00     16.93      0.26      0.00      0.00      0.00      0.00
10:10:17    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:17        tunl0   1189.00   1223.00    376.65    354.56      0.00      0.00      0.00      0.00
10:10:17    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:17    calie519df70ce6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
10:10:17    cali707a268ff9b      2.00      2.00      0.13      0.50      0.00      0.00      0.00      0.00
10:10:17    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:17    cali0a62d08c15c      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:10:17    cali70c1a606868   1222.00   1184.00    371.22    391.92      0.00      0.00      0.00      0.03

10:10:17        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:18           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:18    enp23s0f0np0   1336.00   1398.00    471.33    447.88      0.00      0.00      0.00      0.00
10:10:18    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:18    eno12399np0    266.00     21.00     21.15      3.67      0.00      0.00      2.00      0.00
10:10:18    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:18        tunl0   1334.00   1370.00    426.78    400.08      0.00      0.00      0.00      0.00
10:10:18    califa14f7c081d      7.00      6.00      0.98      1.54      0.00      0.00      0.00      0.00
10:10:18    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:18    cali707a268ff9b      2.00      2.00      0.13      0.44      0.00      0.00      0.00      0.00
10:10:18    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
10:10:18    cali0a62d08c15c      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
10:10:18    cali70c1a606868   1369.00   1330.00    418.76    444.28      0.00      0.00      0.00      0.04

10:10:18        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:19           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19    enp23s0f0np0   1231.00   1323.00    439.29    420.40      0.00      0.00      0.00      0.00
10:10:19    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19    eno12399np0    352.00     11.00     29.00      0.96      0.00      0.00      0.00      0.00
10:10:19    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19        tunl0   1231.00   1310.00    398.42    375.82      0.00      0.00      0.00      0.00
10:10:19    califa14f7c081d      6.00      7.00      0.55      0.57      0.00      0.00      0.00      0.00
10:10:19    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:19    cali0a62d08c15c      2.00      2.00      0.30      0.25      0.00      0.00      0.00      0.00
10:10:19    cali70c1a606868   1309.00   1228.00    393.67    414.93      0.00      0.00      0.00      0.03

10:10:19        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:20    enp23s0f0np0   1245.00   1430.00    452.79    439.63      0.00      0.00      0.00      0.00
10:10:20    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:20    eno12399np0    141.00     32.00     14.45      6.11      0.00      0.00      0.00      0.00
10:10:20    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:20        tunl0   1245.00   1409.00    411.45    391.08      0.00      0.00      0.00      0.00
10:10:20    califa14f7c081d      7.00      8.00      0.98      2.24      0.00      0.00      0.00      0.00
10:10:20    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:20    cali707a268ff9b     13.00     12.00      2.56      4.95      0.00      0.00      0.00      0.00
10:10:20    calidf3b84ec6b9     12.00     13.00      2.56      5.19      0.00      0.00      0.00      0.00
10:10:20    cali0a62d08c15c      6.00      5.00      0.49      0.44      0.00      0.00      0.00      0.00
10:10:20    cali70c1a606868   1408.00   1232.00    410.29    423.45      0.00      0.00      0.00      0.03

10:10:20        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:21           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:10:21    enp23s0f0np0   1232.00   1288.00    418.47    397.76      0.00      0.00      0.00      0.00
10:10:21    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21    eno12399np0    355.00      4.00     21.15      0.54      0.00      0.00      2.00      0.00
10:10:21    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21        tunl0   1231.00   1271.00    377.51    354.13      0.00      0.00      0.00      0.00
10:10:21    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:21    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:21    cali70c1a606868   1270.00   1230.00    371.46    394.27      0.00      0.00      0.00      0.03

10:10:21        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:22           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22    enp23s0f0np0   1320.00   1381.00    455.28    433.01      0.00      0.00      0.00      0.00
10:10:22    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22    eno12399np0    169.00     18.00     15.46      3.44      0.00      0.00      2.00      0.00
10:10:22    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22        tunl0   1309.00   1354.00    410.26    385.21      0.00      0.00      0.00      0.00
10:10:22    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
10:10:22    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22    calidf3b84ec6b9     12.00     12.00      2.56      5.09      0.00      0.00      0.00      0.00
10:10:22    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:22    cali70c1a606868   1353.00   1308.00    403.67    428.08      0.00      0.00      0.00      0.04

10:10:22        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:23           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    enp23s0f0np0   1241.00   1323.00    429.01    412.37      0.00      0.00      0.00      0.00
10:10:23    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    eno12399np0    362.00      0.00     21.21      0.00      0.00      0.00      0.00      0.00
10:10:23    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23        tunl0   1241.00   1311.00    387.80    367.83      0.00      0.00      0.00      0.00
10:10:23    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:23    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:23    cali70c1a606868   1310.00   1240.00    385.70    404.70      0.00      0.00      0.00      0.03

10:10:23        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:24           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:24    enp23s0f0np0   1373.00   1378.00    464.13    436.95      0.00      0.00      0.00      0.00
10:10:24    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:24    eno12399np0    278.00     18.00     21.85      3.44      0.00      0.00      2.00      0.00
10:10:24    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:24        tunl0   1372.00   1362.00    418.49    390.40      0.00      0.00      0.00      0.00
10:10:24    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
10:10:24    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:24    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:24    calidf3b84ec6b9     12.00     12.00      2.56      5.10      0.00      0.00      0.00      0.00
10:10:24    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:10:24    cali70c1a606868   1361.00   1371.00    408.97    437.17      0.00      0.00      0.00      0.04

10:10:24        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:25           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:25    enp23s0f0np0   1297.00   1351.00    463.46    423.98      0.00      0.00      0.00      0.00
10:10:25    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:25    eno12399np0    202.00     11.00     26.41      0.85      0.00      0.00      0.00      0.00
10:10:25    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:25        tunl0   1282.00   1318.00    400.47    376.93      0.00      0.00      0.00      0.00
10:10:25    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:25    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:25    cali707a268ff9b      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
10:10:25    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:25    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:10:25    cali70c1a606868   1317.00   1281.00    394.90    417.92      0.00      0.00      0.00      0.03

10:10:25        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:26           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:26    enp23s0f0np0   1185.00   1213.00    415.89    394.25      0.00      0.00      0.00      0.00
10:10:26    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:26    eno12399np0    375.00     20.00     27.75      3.61      0.00      0.00      2.00      0.00
10:10:26    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:26        tunl0   1185.00   1196.00    376.55    353.11      0.00      0.00      0.00      0.00
10:10:26    califa14f7c081d      6.00      7.00      0.91      1.61      0.00      0.00      0.00      0.00
10:10:26    calie519df70ce6      1.00      1.00      0.06      0.19      0.00      0.00      0.00      0.00
10:10:26    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:26    calidf3b84ec6b9     14.00     14.00      2.68      5.41      0.00      0.00      0.00      0.00
10:10:26    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:26    cali70c1a606868   1197.00   1183.00    371.04    392.49      0.00      0.00      0.00      0.03

10:10:26        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:27           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:10:27    enp23s0f0np0   1286.00   1302.00    452.62    426.71      0.00      0.00      0.00      0.00
10:10:27    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27    eno12399np0    167.00      0.00      9.79      0.00      0.00      0.00      0.00      0.00
10:10:27    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27        tunl0   1286.00   1289.00    409.92    382.82      0.00      0.00      0.00      0.00
10:10:27    califa14f7c081d      1.00      1.00      0.05      0.07      0.00      0.00      0.00      0.00
10:10:27    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:27    cali70c1a606868   1286.00   1285.00    398.75    427.43      0.00      0.00      0.00      0.04

10:10:27        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:28           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28    enp23s0f0np0   1255.00   1280.00    425.93    402.70      0.00      0.00      0.00      0.00
10:10:28    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28    eno12399np0    250.00     18.00     20.31      3.45      0.00      0.00      0.00      0.00
10:10:28    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28        tunl0   1255.00   1271.00    384.26    359.75      0.00      0.00      0.00      0.00
10:10:28    califa14f7c081d      6.00      5.00      0.88      1.48      0.00      0.00      0.00      0.00
10:10:28    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28    calidf3b84ec6b9     13.00     12.00      2.62      5.20      0.00      0.00      0.00      0.00
10:10:28    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:28    cali70c1a606868   1270.00   1254.00    377.07    401.35      0.00      0.00      0.00      0.03

10:10:28        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    enp23s0f0np0   1381.00   1424.00    477.71    454.49      0.00      0.00      0.00      0.00
10:10:29    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    eno12399np0    158.00      0.00      9.56      0.00      0.00      0.00      2.00      0.00
10:10:29    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29        tunl0   1381.00   1405.00    431.85    406.24      0.00      0.00      0.00      0.00
10:10:29    califa14f7c081d      6.00      6.00      0.55      0.51      0.00      0.00      0.00      0.00
10:10:29    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    cali707a268ff9b      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    calidf3b84ec6b9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    cali0a62d08c15c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:29    cali70c1a606868   1404.00   1380.00    425.40    450.66      0.00      0.00      0.00      0.04

10:10:29        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:30           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:30    enp23s0f0np0   1236.00   1283.00    426.81    402.83      0.00      0.00      0.00      0.00
10:10:30    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:30    eno12399np0    223.00     20.00     18.67      3.61      0.00      0.00      2.00      0.00
10:10:30    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:30        tunl0   1234.00   1266.00    385.59    359.38      0.00      0.00      0.00      0.00
10:10:30    califa14f7c081d     33.00     29.00      4.01      6.89      0.00      0.00      0.00      0.00
10:10:30    calie519df70ce6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:30    cali707a268ff9b      1.00      1.00      0.06      0.21      0.00      0.00      0.00      0.00
10:10:30    calidf3b84ec6b9     13.00     13.00      2.60      5.13      0.00      0.00      0.00      0.00
10:10:30    cali0a62d08c15c      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
10:10:30    cali70c1a606868   1245.00   1217.00    374.11    397.47      0.00      0.00      0.00      0.03

10:10:30        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
10:10:31           lo     10.00     10.00      1.31      1.31      0.00      0.00      0.00      0.00
10:10:31    enp23s0f0np0   1252.00   1341.00    452.11    432.33      0.00      0.00      0.00      0.00
10:10:31    enp23s0f1np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:31    eno12399np0    245.00      4.00     14.70      0.54      0.00      0.00      0.00      0.00
10:10:31    eno12409np1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
